ASSET,BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NIMY,NONII,NONIX,NUMEMP,ORE,ROA,ROE,SC,SCMUNI,SCUS,TRADE
139068,234,59860,127570,127570,159,0,11285,0,0,1106,127783,1109,59,112,274,210,0,3581,3522,0,1965,48,0,0,1193,724,422,2.7968103957471944,38,451,12,0,1.1693637774329417,15.3,73573,6155,34333,0
133154,2295,2343,116683,116683,626,0,14484,0,4100,1647,118670,1094,1122,670,15400,3238,0,77852,76730,632,57485,1339,8189,3510,21329,23118,254,3.354221933851852,92,859,22,0,0.7516766606616382,7.09,43027,43027,0,0
143444,1105,15970,128499,128499,429,1,14402,2000,0,1369,129042,3840,362,1009,5046,5275,0,47980,47618,0,33673,8662,4413,0,7160,13438,252,2.733263305576657,104,791,18,0,0.7007469768120879,6.95,73915,36606,37309,0
700559,6909,32090,520802,520802,2934,477,59653,41851,468,11044,640906,85,4316,676,50854,1773,0,495782,491466,11734,186235,2827,17986,20483,57884,87055,4596,4.886944221195991,606,3560,89,0,2.6486078024724087,30.86,119281,1513,117196,0
132416,7926,7800,109405,109405,596,9,13163,0,0,1517,119253,4813,875,1695,26671,3012,0,85514,84639,1161,49849,23812,3975,93,7529,14440,373,3.155717167563956,146,684,12,0,1.1341608957742624,11.37,28036,17199,10821,0
399068,2042,23668,331574,331574,2002,0,45300,923,38,4481,353768,172,5028,2848,15553,4540,0,228683,223655,7778,199837,2511,15371,15553,134808,31594,1550,2.5593012766825094,710,1639,67,0,1.543077369152639,13.82,145235,44382,99610,0
460416,2541,44698,398551,398551,2027,0,50298,1179,403,6297,410118,3298,6762,1850,47506,2876,0,376024,369262,9926,312384,13303,23406,27750,177263,70662,2561,3.8241559933233997,116,1826,52,382,2.2311374793635026,20.44,38399,5298,33023,0
184874,3310,12195,161187,161187,643,27,16167,516,0,2311,168707,752,1465,1238,5232,4412,0,132744,131279,1986,120066,4446,12360,1404,21604,80252,674,3.8791599804646615,187,1154,38,0,1.4727974958072254,17.03,32968,25306,7662,0
80010,1307,1486,54323,54323,355,0,9194,33,0,822,70816,586,432,602,721,965,0,54526,54094,522,51732,7853,920,1714,4855,36390,88,2.4979440102164308,18,383,9,0,0.44071064591654047,3.82,20671,7792,12879,0
394236,4339,41401,341482,341482,1956,60,30070,0,527,4638,364166,27103,2963,8901,39838,18940,0,253468,250505,697,163317,61655,2182,10130,23438,65912,695,2.9762466223151915,278,1994,48,125,0.717978915180347,9.3,80489,41236,39253,0
134475,30,4903,108827,108827,655,100,17188,4050,0,1464,117287,19120,1341,175,5908,593,0,70433,69092,472,43951,17061,6358,2227,12143,6162,366,2.5467280525715186,127,366,13,0,1.099879418957143,8.61,51016,1792,46196,0
3457881,55415,406056,3172846,3172846,19417,614,260009,9745,4911,44047,3197872,97559,34678,1668,964787,4941,500,2739275,2704597,2736,1660752,80934,139707,94157,845839,500115,7842,3.012768487151087,2993,16969,289,0,0.9228955052093815,12.25,236865,32133,200192,0
169808,1276,2524,149696,149696,436,30,17245,4046,129,1605,152563,6716,1083,399,5411,921,0,77137,76054,72,64007,25993,737,961,19868,16448,339,2.954706298655343,216,958,25,0,0.7960479389931403,7.8,77505,41123,36351,0
312059,5633,9108,272413,272413,1407,0,25442,169,3026,3473,286617,53783,1802,3119,40806,3625,0,200227,198425,2927,98115,63708,1230,0,21110,12067,626,2.9454535085968465,199,1658,46,0,0.8079608668155241,9.81,84296,42155,42141,0
98887,1278,1981,89709,89709,153,0,8842,13379,0,935,90045,0,223,366,4762,4104,0,32678,32455,85,23727,838,544,0,329,22016,134,3.413673245554204,47,643,24,0,0.5435912518318315,5.89,45720,17765,27954,0
96961,254,1758,84647,84647,436,10,8591,0,0,1136,88370,16797,785,369,11544,516,0,65031,64246,0,35870,18684,1638,1765,9671,4112,205,3.070781513895286,63,415,8,0,0.8406591998359689,9.5,25767,6862,18412,0
101830,816,3863,84772,84772,516,0,8268,0,0,1225,93562,12184,600,967,17960,1502,0,55139,54539,126,23366,8167,1248,0,2968,10983,316,2.9398044967813495,140,513,11,0,1.2294822848527587,15,40180,22691,1687,0
167752,1944,8848,141702,141702,670,6,6255,0,132,1607,161497,1068,1204,2059,8080,2457,0,75823,74619,886,62331,3902,5028,5363,30429,17609,64,2.33953902092664,198,1065,27,0,0.15240453879767107,3.87,78294,26897,47535,0
81218,550,4299,75813,75813,219,48,5119,0,25,1026,76099,14528,592,433,4058,1554,0,47073,46481,225,26663,10275,1859,0,6810,7719,178,4.23733263323707,60,602,18,0,0.8845324835858351,14.08,27657,15686,8443,0
52992,226,1393,46937,46937,135,0,5508,6206,0,546,47484,3788,419,271,2068,515,0,18404,17985,0,12033,5531,198,0,2655,3649,61,3.2968024625750756,50,396,14,163,0.45485049586160614,4.39,25314,4922,20392,0
20523,71,7114,16954,16954,115,0,2407,0,0,315,18116,516,383,782,2107,995,0,12623,12240,0,9005,844,394,0,587,7180,103,4.3387477289367355,19,112,5,0,2.0967454642611774,17.51,754,0,735,0
348286,4926,29295,288317,288317,2514,-44,44145,0,10305,5481,304141,0,3010,1188,17397,1691,0,293856,290846,0,134925,4664,29191,32353,51729,16988,1067,3.711591687385655,150,1755,33,0,1.2421076832858229,9.79,6958,102,6856,0
24763,252,2200,17002,17002,27,8,5584,1463,610,274,19179,0,198,647,971,2473,0,12838,12640,0,9394,292,857,0,623,7622,12,4.676923076923077,29,256,7,12,0.1938884737341708,0.86,5322,0,5322,0
17351025,282193,822317,14403467,14403467,82975,2438,2564914,20069,1082475,213472,14786111,7148,201052,20563,1559064,97592,0,12691966,12490914,50009,10617492,64270,1458837,812537,4772986,3508862,45080,3.4577461653905837,40749,111843,2304,9142,1.0389573275012212,7.06,1963597,307018,1596015,0
35229989,378581,794274,30032352,30032352,152781,12968,3746272,414,897564,421684,31483717,298,313726,48832,7835464,466428,0,23987492,23673766,827423,13865700,30793,1511626,875775,6249950,5197556,110941,3.3927000325024985,84109,203735,3564,2541,1.2533928627438584,11.9,7559181,859407,3956347,93837
85318,290,6556,79359,79359,246,-50,5746,0,0,797,79572,936,279,2004,1160,4008,0,39432,39153,0,33167,1175,1645,0,3474,26873,193,2.59535332838756,69,477,13,0,0.8658688410592313,13.41,38030,2534,35496,0
94889,99,14280,82698,82698,271,25,11646,11463,0,1437,83243,22896,926,1362,6344,2502,0,63157,62231,0,31394,16390,1628,0,7135,6241,647,5.156953151778508,66,369,13,0,2.6904803983740684,22.61,5627,158,5469,0
1072236,14199,81356,943091,943091,7637,3600,99705,0,1793,16076,972531,350,9809,933,155651,5322,0,922314,912505,113,722220,8449,91390,25281,429914,167186,400,3.281223800439849,2223,6530,113,0,0.14733758678529185,1.6,31688,5903,1002,0
252705,921,4716,200502,200502,1295,-7,30020,10409,40,3493,222685,18784,1153,5032,17502,12902,0,177826,176673,64,127580,20081,11102,1829,14790,79778,1194,3.7648187281746925,339,1350,31,5,1.915618143823776,16.1,49455,36255,11933,0
338681,5336,24901,276772,276772,1166,90,45784,0,141,4880,292897,0,3128,487,18888,793,0,260270,257142,0,240577,1231,55362,10959,136815,36210,1294,4.589207824142149,213,2167,48,0,1.5222298196469404,11.46,45681,5101,21966,0
217792,1596,8302,188456,188456,938,0,17683,340,0,2404,200109,12126,2384,3368,4756,6096,0,148460,146076,2452,123009,49592,3554,0,28759,41104,528,2.857414342134436,255,1120,41,40,0.9750197358398235,12.1,54945,8415,46436,0
102472,797,2751,88066,88066,239,0,7089,75,227,1119,95383,341,689,811,4159,1231,0,61198,60509,0,55486,2850,7963,2374,20258,22041,110,3.6101083032490973,126,896,26,0,0.4269150536069471,6.1,35338,22446,9967,0
282127,2457,5637,218005,218005,1093,0,32227,19407,1189,2801,249900,7272,2322,3033,26581,4964,0,171859,169537,2542,130492,23050,13633,6116,37181,50512,716,2.7192202142500355,235,1311,37,0,1.0328201688430179,8.95,69479,32080,26473,0
750209,11357,56351,535734,535734,4438,224,64584,1796,8266,15768,685625,47,5773,638,140008,931,0,507011,501238,82,365843,615,18920,20996,116748,208564,1791,6.748823013903439,11779,20566,525,0,0.9830767805744908,11.56,138311,22076,112010,0
2009733,27738,17578,1667264,1667264,14537,0,165290,0,15466,28333,1844443,0,9064,80,44353,688,0,1664455,1655391,6094,1613296,83,264068,27418,949836,371891,3782,2.949539695638974,3793,13334,326,83,0.7607786615867627,9.21,242581,2797,238950,0
222750,5134,10350,155264,155264,962,341,26373,15725,1573,3524,196377,0,3458,27148,10742,53828,0,168813,165355,0,104226,39,8611,987,7753,86836,595,5.011712579652877,459,2053,74,0,1.0638012568945943,9.11,16378,10141,6237,0
99451,1135,35298,91114,91114,254,0,8042,1606,0,941,91409,895,286,1671,947,3038,0,46279,45993,0,41189,6849,931,389,8278,24742,211,2.9885644993773823,55,448,14,0,0.8773525574723098,10.57,13991,161,13830,0
26417,1040,171,24170,24170,122,0,2196,1700,0,285,24221,4785,220,646,6816,829,750,14920,14700,0,1737,879,0,0,858,0,-86,2.7382877302030617,13,261,5,0,-1.3340055066506378,-15.79,8064,7715,349,0
951405,2711,193955,861147,861147,4974,150,87219,0,0,10872,864186,26277,3286,15526,85709,26270,0,263824,260538,0,125168,40996,5734,0,33767,44671,3960,2.5588490819185292,896,2684,65,0,1.6963582914330693,18.8,487398,228697,247691,0
445105,5660,35817,366967,366967,2218,-200,30019,0,0,4486,415086,15702,3086,4963,20848,9969,0,193221,190135,1697,145008,12650,19688,2978,62241,47451,465,2.154784907479873,392,2332,66,0,0.4108463434675432,6.13,193748,54447,139301,0
633084,9965,42976,536555,536555,1330,0,65566,0,2132,7922,567518,157,6290,199,24210,603,0,440653,434363,5427,410210,17596,63323,11070,268905,49316,2816,4.367023408490919,1982,5758,138,732,1.7907007245311215,17.31,138246,48010,90236,0
205962,563,5869,132762,132762,807,0,46690,475,0,2285,159272,30126,1371,6151,5930,21836,0,120427,119056,0,60432,17532,749,122,9634,32395,454,3.0260453855623033,135,1039,22,0,0.8805851818267778,3.88,72398,23541,48857,0
331917,7468,18974,295007,295007,597,9,33501,0,0,3921,298416,5240,1951,872,21296,7340,0,190138,188187,0,156164,3468,16822,191,62816,72867,1372,3.9872549387112497,616,2559,75,0,1.5576748410535877,16.82,115011,48923,33949,0
316344,1290,29301,285983,285983,1447,60,22855,5075,0,3621,293489,0,2357,737,20127,7760,0,187890,185533,0,155200,0,16899,360,15275,122666,354,2.767025431751108,282,2028,38,0,0.42507842636927184,6.2,87570,42890,42653,0
999464,10868,45170,784127,784127,5007,150,132317,5000,0,14825,867147,27592,11455,6983,78974,32693,0,844340,832885,12,705214,30486,144440,36332,235321,258635,3662,4.172044792752251,821,5854,165,306,1.4817662232562845,11.22,81134,13289,67845,0
9822054,163810,291512,8568551,8568551,64127,3012,1050195,0,137724,138701,8771859,3465,98375,3051,1844990,22199,0,7915002,7816627,63,5337657,99531,1069066,359765,2420788,1388507,22221,3.2733977830800045,9827,52662,921,3936,0.912624453456194,8.53,1202573,289272,778982,28082
525224,11032,31280,431347,431347,1269,75,85786,0,0,7086,439438,16823,4373,20180,27236,35160,0,385328,380955,4127,301810,39742,38347,34545,81290,107886,2697,4.667897770872181,587,2813,93,0,2.076132558408067,12.74,96109,4169,91940,0
1067830,18952,62801,876110,876110,6266,1200,129773,0,1030,18861,938057,206,15795,1139,320478,3389,0,946870,931075,120,618239,5470,133948,43901,341132,93788,5164,4.92023659716515,708,6939,120,12658,1.9039463842209152,16.1,23372,4330,17684,0
19043068,212555,1498309,15297455,15297455,71374,3083,1618763,3601,395190,220286,17424305,58984,154569,480887,1410182,942300,0,11517679,11363110,251106,8504174,299318,1063738,815925,3475648,2849545,69755,3.3302708604234987,55141,111668,2843,4082,1.466848781201751,17.35,5259819,31502,5190384,0
136061,632,5690,121453,121453,488,22,8355,10898,117,1402,127706,691,1439,232,10972,599,0,87817,86378,1524,73353,8452,5748,3124,28753,27276,246,2.8701523002041136,75,721,20,0,0.738145783792299,11.74,29929,14649,15280,0
129687,2521,8716,112969,112969,511,0,13804,7982,0,1519,115883,7003,1210,1601,4426,2410,0,85934,84724,0,71785,50647,1562,0,2274,17302,352,3.374298590276296,140,701,23,0,1.0971542561481158,9.98,21534,2152,19382,0
312829,4993,37412,240377,240377,1711,0,17907,0,0,3376,294922,319,2719,900,13782,2654,0,182479,179760,653,164627,18462,5121,12212,84586,44246,99,2.2397998305016342,268,1842,48,81,0.12478218261683363,2.2,79987,31037,39701,0
122612,1672,9272,99726,99726,378,0,13874,0,0,1319,108738,14791,775,2485,12686,3847,0,84746,83971,203,53182,9718,895,1798,9398,31373,274,3.3304282042320508,162,716,18,0,0.9134551273503134,8,23926,5348,18105,0
81169,1212,5938,62216,62216,463,0,10137,0,0,1500,71032,91,739,2273,5299,5702,0,70501,69762,0,59338,3223,15153,0,11441,29521,181,5.460517222086923,115,971,15,0,0.9015010490533616,7.2,2787,2739,48,0
40040,6,4934,34906,34906,158,0,5040,180,15,617,35000,9775,354,2031,7552,4551,0,26752,26398,205,4661,4131,0,0,284,246,352,4.749217517266355,135,242,7,0,3.5236117019945445,28.29,7922,5722,2200,0
98077,1775,8797,88614,88614,297,0,8894,0,0,1642,89183,4553,958,1602,11474,6256,0,72185,71227,233,49620,5663,9959,0,10290,23708,481,6.07648693216472,125,989,29,0,2.042191853522622,20.85,15148,5280,9868,0
54239,508,1437,46723,46723,125,0,6626,3550,0,755,47613,5597,538,2917,6940,7306,0,40246,39708,0,20375,2742,158,879,4264,12332,268,5.250875145857643,52,414,12,0,2.0342327982086608,16.35,6743,6549,194,0
752913,8288,19356,653960,653960,3200,200,75940,23164,0,10000,676973,17493,6378,3159,110482,9425,0,511879,505501,56097,298536,19221,56660,11512,131144,79999,3026,3.874307218318636,967,4434,110,0,1.6237368215593184,16.28,170875,78148,79282,0
2142473,28156,43289,1815054,1815054,12723,225,180551,0,14578,28648,1961922,114646,18777,3353,240232,5389,0,1356472,1337695,15175,980070,151141,185610,36490,462129,144700,7593,3.1281344262979363,2879,10986,238,0,1.4003027719051462,16.98,679397,43710,577485,0
486540,4067,52826,421846,421846,1784,0,55411,688,839,5675,431129,42,6265,1403,25444,4062,0,271731,265466,5879,236108,591,13460,25475,154002,42580,1235,3.337912132101025,700,3053,94,0,0.9996377830705068,8.99,145624,0,145624,0
906842,8983,11487,758735,758735,3546,0,74564,18643,5590,9343,832278,50407,9481,5182,61749,8713,0,550441,540960,28889,400637,170997,28248,13157,86216,102019,1162,2.70500901455803,742,5260,149,0,0.5126361276119847,6.21,291425,122712,168517,0
733280,17106,56137,656434,656434,2642,125,69806,0,3401,8336,663474,27,5288,1903,32951,2632,0,466962,461674,92,431160,293,35898,23576,191432,179961,1721,3.3615752291932797,1848,5696,140,35,0.9446065900168641,9.87,171473,29141,141410,0
990075,12645,49629,737073,737073,5692,-491,76040,0,1253,12668,914035,29309,7849,9691,109555,15793,0,706649,698800,2395,549512,28823,40887,28823,364049,86930,2386,3.082550240299506,1915,6649,145,0,0.9818344172878573,12.63,185899,78206,102076,0
158331,702,3245,137078,137078,449,0,20373,2787,0,1641,137958,0,1088,374,880,405,0,79107,78019,149,77665,2954,2332,1831,33617,36931,297,3.2696389202236906,151,1039,29,0,0.7478682920841163,5.79,64366,40498,23868,0
3111526,25855,126007,2728746,2728746,18232,3180,276184,0,15107,44733,2835342,282390,37930,12695,536914,16851,0,2284864,2246934,38511,1370987,335565,181085,103177,575489,175671,10985,3.6988831887915503,4525,14271,387,0,1.4383689668458246,16.11,587461,206205,346695,10995
8685808,58926,149962,7143140,7143140,53931,3450,747036,0,7192,130469,7938772,0,81567,5233,559304,507556,0,6917324,6835757,36245,4803725,2074,936581,744738,2248576,871756,36312,3.7286870814046296,13173,39309,986,0,1.6691494529308886,19.66,1259595,229458,1013000,0
1580482,28286,22433,1207464,1207464,12833,0,140901,0,0,18783,1439581,36941,14172,17481,152691,34850,0,1278471,1264299,236,1052872,89042,96926,193803,330046,343055,872,1.5686750100843392,702,5724,113,1330,0.2206264196342333,2.45,237978,170565,11953,0
242642,2492,6432,187795,187795,1466,0,22690,0,1312,2776,219952,4890,1826,627,23115,2185,0,181004,179178,28,141022,11364,11458,12609,73034,32557,145,2.342768490657987,139,1294,26,0,0.2416163299312643,2.55,43448,26359,16297,0
609102,3676,16966,533198,533198,4756,130,47001,0,0,7665,562101,35834,6744,1870,77725,4224,0,515316,508572,786,388926,48204,125488,66059,111103,38072,510,1.9729424072406785,192,2437,44,0,0.3379993256582081,4.31,72904,29234,22294,0
58275,155,590,44802,44802,337,0,5583,205,0,809,52692,11135,436,624,5057,1044,0,34092,33656,0,16815,7453,1043,0,3964,4355,151,3.153130584364614,49,360,8,0,0.964964133369546,10.85,22225,8876,13333,0
680899,10626,14608,622756,622756,4592,0,54700,0,4511,9742,626199,4229,3847,7562,51724,14263,0,578542,574695,0,502357,52440,39677,30498,140570,239172,1820,3.1982785188244307,932,4262,91,0,1.0612183019340995,13.39,61366,26519,24090,0
1024449,17181,22757,876882,876882,3922,-130,106671,0,5755,12587,917778,1275,7895,1909,149340,5156,0,797792,789897,11439,629564,2738,18707,98601,283025,226493,2275,3.637481804719911,1074,7117,169,0,0.8847311924134786,8.52,149505,17067,130113,0
303924,6705,15690,269459,269459,236,0,32455,0,2885,3189,271469,101,2734,491,8260,1005,0,191630,188896,2833,178504,15392,5983,5523,59284,92322,1095,4.110523385300668,2214,3732,81,0,1.4061040324367013,13.56,85609,0,85609,0
54029,160,5035,43371,43371,126,0,10427,0,0,541,43602,686,373,1556,1748,2326,0,27371,26998,53,22558,976,540,0,760,20282,39,3.2218620810123633,32,414,12,0,0.2914798206278027,1.49,20941,9866,11075,0
91698,2727,7028,84352,84352,107,15,7186,349,0,815,84512,35,509,3771,2065,6107,0,43132,42623,445,34479,595,768,0,3755,29361,128,3.412993962182292,159,702,25,78,0.551736028793724,7.11,33980,14000,19581,0
16097607,121233,283317,13006620,13006620,84657,2677,1342700,747,129904,188746,14754907,454772,106068,10982,1923463,87598,0,11564618,11458550,742583,8160481,697226,736188,1254816,3482803,1989448,26639,2.7340548897195602,24380,92570,1435,2014,0.6575825614604509,7.85,3513717,229036,3166554,40245
2443138,18479,144709,2153147,2153147,9241,-1640,177086,0,0,31073,2266052,0,25473,80,227285,34352,0,1732550,1707077,0,1438110,3687,104506,275171,906290,148456,9522,3.736555068062227,1899,13147,203,0,1.5484818369073132,21.71,476077,92510,364392,0
182169,930,13814,166436,166436,336,15,15218,196,0,1671,166951,0,1318,1070,2757,10052,0,85019,83701,0,72210,713,1650,7519,7960,54368,342,3.1532981195359806,220,1179,33,0,0.7601942718694777,8.86,74959,33337,37133,0
378514,6346,18010,334805,334805,1407,200,31807,0,0,4632,346707,1407,3552,370,28697,2696,0,235679,232127,321,202235,1267,6317,24655,107474,62522,493,3.6501772033700473,404,2836,67,0,0.5231497754992406,6.28,107934,19916,7096,0
1060515,25086,24753,949022,949022,4385,-291,104604,0,31002,11846,955911,7974,8575,3205,54775,10836,0,705144,696569,891,626384,52688,48713,99591,204687,220705,1949,3.1246106538711604,2295,7879,152,0,0.7324630714968892,7.33,241749,116497,121782,0
1279165,20428,139500,1109779,1109779,5780,185,76950,8770,11233,14824,1202215,24253,8193,1841,43005,3007,0,774245,766052,0,695005,114259,71720,31176,290790,187060,2031,3.1609487914237766,1434,7838,193,0,0.6603785471265526,10.57,285439,88815,187956,0
88474,400,4711,66473,66473,476,0,3797,0,0,906,84677,13,550,4106,263,4322,0,46604,46054,418,41588,5634,1234,899,2532,31289,87,1.9751611995659237,23,326,8,0,0.3909211923096365,8.81,36507,7439,28624,0
3871898,55770,48902,2990716,2990716,20515,1992,446530,0,134618,50060,3425368,4649,38849,8743,297943,15787,0,2901855,2863006,72,2526269,24908,267737,292951,1260156,680517,7294,3.3987595016724903,8412,27451,539,0,0.7564014517225011,6.5,603902,333451,270451,0
377864,3759,22765,306706,306706,2014,-7,44959,4795,0,4931,332905,7407,5327,1997,65823,4029,0,313688,308361,3457,232950,50848,2446,8994,111336,59326,969,3.3486732876722156,198,1903,52,0,1.0298964922139986,8.7,21541,4117,17424,0
396195,8182,21566,308211,308211,2026,80,21889,0,259,5206,374306,2571,2811,2507,47132,3866,0,287138,284327,1907,231656,946,45100,7622,124222,53766,866,3.479117091983261,323,2557,66,0,0.8870326529932872,15.69,75124,23307,51817,0
317309,3045,9922,292418,292418,1328,100,21533,500,94,4114,295776,2509,1908,6043,27913,10836,0,126187,124279,5298,79584,1546,36,0,57437,20565,1306,3.7535408379449837,518,1898,58,0,1.6266238214450297,24.95,169527,73681,77056,0
3213604,51334,68962,2701975,2701975,4616,1011,460127,179943,158561,35920,2753477,19763,35461,61644,174700,110787,0,2519833,2484372,48664,2163026,13572,94689,194188,865917,994660,12931,4.42573369606517,9822,23508,596,374,1.6026604833296074,11.23,144123,18112,99095,0
66712,2281,4686,57410,57410,123,-9,9166,281,0,507,57546,0,158,53,12,564,0,25288,25130,76,24636,526,4406,970,4575,14159,52,2.404564916208114,54,395,17,0,0.3093097782040701,2.28,34003,0,34003,0
402468,12933,45503,330588,330588,1890,114,27810,0,0,4652,374658,366,4115,12352,22816,16467,0,307305,303190,856,266800,161,4889,19318,75346,167086,508,3.1223284068861923,467,2607,66,0,0.5320193433017141,7.23,30150,0,30150,0
407551,3365,49358,364484,364484,1637,0,37316,229,900,4447,370235,3187,2376,1174,32921,9179,0,211096,208720,23733,142095,28723,5848,1235,54117,52172,1317,2.850856334848802,530,2011,56,0,1.2892520722744727,14.24,139778,89184,22943,0
130550,2146,8778,99838,99838,785,50,15333,0,4584,1886,115217,19916,1001,295,18330,646,1048,112447,111446,768,71739,32742,3665,3599,12314,19419,332,3.640572042655204,37,708,18,0,1.0171373863092388,8.67,1681,1650,0,0
324482,7006,6410,272536,272536,1725,0,26662,500,1622,4043,297820,7665,3148,2451,15764,4168,0,232646,229498,11117,193868,22793,15123,5912,124094,25946,584,3.07879790075924,390,2131,52,0,0.7190690272405881,8.83,69059,28431,22933,0
247821,2466,17635,216263,216263,744,0,26730,1477,266,2963,221091,1378,2108,5097,12291,7641,0,150992,148884,492,129184,2378,10493,5383,27961,82969,810,3.8240571799086207,296,1613,40,0,1.2932505493321198,12.25,65775,65775,0,0
68717,1811,10780,56227,56227,198,0,10490,0,0,845,58227,178,1507,213,3760,1613,0,28209,26702,0,22658,55,2340,0,5032,15231,104,4.12141287384145,256,797,16,718,0.5991516818735012,3.99,24965,24715,0,0
1085352,10011,103699,928208,928208,4166,300,124862,0,1825,12355,960490,0,7679,322,62179,591,0,717916,710237,3939,649330,1286,94488,98433,366218,88905,2688,3.2012337396119444,1355,6006,162,1395,1.003127309096066,8.66,228242,52623,175619,0
750283,10944,52101,566260,566260,5325,100,67565,219,10950,11092,682718,13621,4054,303,105443,1862,0,501667,497613,1000,379631,32368,51964,13654,212286,69359,2264,3.305114918937429,484,3291,67,0,1.2252350249992052,13.65,164367,10289,16986,0
