BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NONII,NONIX,NUMEMP,ORE,SC,SCMUNI,SCUS,TRADE,ROA,ROE,NIMY
0.0099305191,0.0624262585,0.8568104352,0.8568104352,0.0038509439,0.0000573545,0.1153972208,0.0000000000,0.0000000000,0.0127245018,0.8846027792,0.1800029497,0.0168704116,0.0316350944,0.0902595700,0.0373869297,0.0000000000,0.8097961458,0.7929257341,0.0001474830,0.5017861825,0.2866577084,0.0000491610,0.0000000000,0.0905381489,0.1245411641,0.0042114578,0.0004916099,0.0048587441,0.0000983220,0.0000000000,0.1189859727,0.0300865233,0.0888994494,0.0000000000,1.6503915264917541,14.7,3.6384099174386666
0.0185401097,0.0611966972,0.8895764445,0.8895764445,0.0039803895,0.0000000000,0.1075756417,0.0000000000,0.0092079359,0.0123998930,0.8924243583,0.0232802615,0.0097622279,0.0219948776,0.1791748696,0.0292532350,0.0000000000,0.8012433342,0.7914811063,0.0000000000,0.5695349682,0.0366836140,0.0425371280,0.0346623598,0.1956650548,0.2599868117,0.0049026166,0.0022649515,0.0056480437,0.0001529081,0.0000000000,0.1118331772,0.0535369560,0.0582962213,0.0000000000,1.9848044454976763,18.28,3.6555352988923957
0.0054822055,0.0097630726,0.9317112334,0.9317112334,0.0027865192,0.0008790281,0.0639815287,0.0128924128,0.0000029301,0.0111870982,0.9360184713,0.1023686878,0.0054587648,0.0097572124,0.0703017411,0.0170414257,0.0000000000,0.6967118487,0.6912530839,0.0112017487,0.4958011756,0.2191680878,0.0213838247,0.0000000000,0.0861623389,0.1690869242,0.0021829199,0.0007383836,0.0057927955,0.0001465047,0.0013654237,0.2668612249,0.1387194318,0.0196081879,0.0000000000,0.8736620217946425,13.5,3.4692747739435323
0.0087340033,0.2861687514,0.8970428747,0.8970428747,0.0026896103,0.0000000000,0.0964355433,0.0000000000,0.0000000000,0.0128985612,0.9035644567,0.1724387246,0.0062179163,0.0171064999,0.0483406840,0.0202009978,0.0000000000,0.6371918155,0.6309738992,0.0000000000,0.3961680283,0.2649699949,0.0000000000,0.0000000000,0.0409370255,0.0902610079,0.0023714843,0.0001879835,0.0079242282,0.0002458246,0.0000000000,0.0627431133,0.0000000000,0.0625117490,0.0000000000,0.9513174877097321,9.83,4.372227684066296
0.0056026322,0.0710246143,0.8848651333,0.8848651333,0.0028990905,0.0000000000,0.1105441227,0.0000000000,0.0000000000,0.0096905361,0.8894558773,0.0354067728,0.0066269361,0.0221777323,0.0587919421,0.0246702052,0.0000000000,0.5328460130,0.5262190769,0.0029115063,0.4110035075,0.0673867834,0.0227457553,0.0000000000,0.1849147965,0.1359561722,0.0031318869,0.0009032498,0.0034453860,0.0001272620,0.0000000000,0.3659837974,0.0461309247,0.3196324922,0.0000000000,1.2405254713443534,11.41,2.8300453027133123
0.0029112707,0.1190807418,0.7840931294,0.7840931294,0.0039937163,0.0002344648,0.0884674602,0.0000000000,0.0017311314,0.0118092082,0.9115325398,0.0663730647,0.0100429071,0.0014419582,0.1038522559,0.0058655266,0.0000000000,0.3779728177,0.3679299107,0.0002227415,0.2006627537,0.0749036741,0.0260099569,0.0007346562,0.0881782870,0.0108361795,0.0046228634,0.0006565013,0.0036185727,0.0001055091,0.0000000000,0.4710357871,0.2156450516,0.2141796469,0.0000000000,1.912104608123616,20.62,3.41316586066177
0.0120117567,0.0195904586,0.9135007773,0.9135007773,0.0035585892,0.0000000000,0.0776452585,0.0000000000,0.0000000000,0.0119631753,0.9223547415,0.1148343373,0.0121453556,0.0318694131,0.1081058103,0.0588563933,0.0000000000,0.8043504664,0.7922051108,0.0087203653,0.5138335600,0.1401209677,0.0051496308,0.0117324135,0.1281335017,0.2286970462,0.0022711815,0.0006437038,0.0067892538,0.0001821803,0.0000000000,0.1482947921,0.0532452390,0.0943937038,0.0000000000,0.8991897675089557,11.79,3.518808080037629
0.0027292576,0.1866812227,0.9225497331,0.9225497331,0.0026079573,0.0000000000,0.0694444444,0.0174672489,0.0000000000,0.0076419214,0.9305555556,0.1641800097,0.0121300340,0.0097040272,0.0614386220,0.0113415818,0.0000000000,0.3708757885,0.3587457545,0.0094614265,0.1243934983,0.1045002426,0.0000000000,0.0000000000,0.0000000000,0.0198932557,-0.0015162542,0.0012736536,0.0078238719,0.0001819505,0.0000000000,0.4001698205,0.0000000000,0.4001698205,0.0000000000,-0.533006422727394,-8.45,1.8411201996395399
0.0115993844,0.0322249655,0.8807676275,0.8807676275,0.0017475230,0.0000480970,0.1050117036,0.0000000000,0.0000000000,0.0122967903,0.8949882964,0.1173565909,0.0052906660,0.0514637509,0.0489867573,0.0669028762,0.0000000000,0.7313223458,0.7260316799,0.0019719755,0.4959598551,0.1508160451,0.0259563280,0.0314393818,0.0415397441,0.2462083560,0.0042485651,0.0007855837,0.0052185205,0.0002084202,0.0000000000,0.1922435630,0.1024144676,0.0878250553,0.0000000000,1.6885971899193934,16.38,4.5065985197741565
0.0092412394,0.0450808035,0.8433810307,0.8433810307,0.0046287533,0.0001109126,0.0779922746,0.0000000000,0.0014655254,0.0114949838,0.9220077254,0.0937019379,0.0078614864,0.0109152805,0.1250280979,0.0204877789,0.0000000000,0.6449258216,0.6370643352,0.0120007453,0.3934972671,0.1623139626,0.0061696993,0.0019934695,0.1200296359,0.1029905000,0.0026692970,0.0011179992,0.0042620022,0.0001330951,0.0000044365,0.2661547926,0.0881991931,0.1604639401,0.0000000000,1.072083509662858,13.8,2.947010304697889
0.0076725710,0.0086878599,0.8778100342,0.8778100342,0.0075567629,-0.0000326062,0.0883031520,0.0000000000,0.0004531134,0.0133224346,0.9116968480,0.0000000000,0.0102158529,0.0000000000,0.0987798543,0.0000663367,0.0000000000,0.8364698978,0.8262540449,0.0000000000,0.7306752177,0.0004621082,0.0706991889,0.0656654696,0.3419038860,0.2519445650,0.0004519891,0.0017933398,0.0070328153,0.0001990101,0.0000000000,0.1341350705,0.0252012026,0.0853123784,0.0000000000,0.1806440161388802,2.05,2.39743239105077
0.0145942036,0.1450121403,0.8721651082,0.8721651082,0.0026605362,0.0000000000,0.1188975564,0.0000000000,0.0000000000,0.0112362453,0.8811024436,0.0553029912,0.0059668337,0.0223949992,0.0683990288,0.0469597562,0.0000000000,0.6131631968,0.6071963631,0.0148008472,0.4277005734,0.1816397169,0.0000000000,0.0000000000,0.0249780441,0.2210828124,0.0024538926,0.0004907785,0.0058893424,0.0001291522,0.0000000000,0.1823629695,0.0798160872,0.1025468823,0.0000000000,1.0095777042734362,8.34,4.035431575428841
0.0169613778,0.0649249504,0.8486928278,0.8486928278,0.0051862079,0.0000000000,0.0907099618,0.0000000000,0.0000000000,0.0117353441,0.9092900382,0.0338563792,0.0085094520,0.0162976140,0.1279161357,0.0355644647,0.0000000000,0.7523585741,0.7438491221,0.0034161711,0.5515523223,0.1571084679,0.0354848131,0.0033143939,0.2328306429,0.1228140045,0.0006814642,0.0006327882,0.0063809827,0.0001770037,0.0000000000,0.1399877867,0.0910728193,0.0489149674,0.0000000000,0.2708984284812757,3,2.778116699672445
0.0280871155,0.0153321855,0.9241449085,0.9241449085,0.0039830313,0.0001064982,0.0458297094,0.0000000000,0.0073483732,0.0106711159,0.9541702906,0.1010596567,0.0049379648,0.0093434388,0.0432489040,0.0138625109,0.0000000000,0.5438470686,0.5389091038,0.0009265340,0.3846074655,0.1085322778,0.0349739967,0.0044125739,0.0456806120,0.1910080051,0.0008093860,0.0088961465,0.0146647970,0.0004827917,0.0000000000,0.3890484389,0.1746214878,0.2144269511,0.0000000000,0.32439815605258665,6.94,2.8889225384643398
0.0145114514,0.0540347614,0.8385585580,0.8385585580,0.0041346512,0.0000000000,0.0743974549,0.0000000000,0.0090418456,0.0098715570,0.9256025451,0.0247955464,0.0064430103,0.0165525105,0.0813009009,0.0226617821,0.0000000000,0.5702558509,0.5638128406,0.0078011412,0.4334971640,0.0436316947,0.0345002341,0.0534769852,0.1157934096,0.1860948405,0.0011989870,0.0010583842,0.0052594741,0.0001390578,0.0002209474,0.3238949156,0.1065337068,0.1994567476,0.0000000000,0.48207703137461067,6.36,2.4818585531125583
0.0084360208,0.0481267128,0.7487533777,0.7487533777,0.0054368448,0.0000000000,0.0422816734,0.0077748606,0.0193480386,0.0106648014,0.9577183266,0.0790958395,0.0043828213,0.0011306797,0.0418868937,0.0024395853,0.0000000000,0.4838466108,0.4794637895,0.0098752419,0.3440313524,0.1356528238,0.0015829516,0.0187328721,0.1320940572,0.0559686476,0.0010751040,0.0005979188,0.0047335237,0.0001207336,0.0000000000,0.4061325003,0.1722676836,0.0989823882,0.0000000000,0.4463735135801781,9.75,2.319769808765677
0.0089456670,0.0504973269,0.8993659082,0.8993659082,0.0034253388,0.0000000000,0.0606490116,0.0000124332,0.0000000000,0.0098968047,0.9393509884,0.1160014920,0.0023187865,0.0179286336,0.0628683327,0.0238592565,0.0000000000,0.6110282233,0.6087094368,0.0004911103,0.4076650504,0.2667972150,0.0000000000,0.0000000000,0.0608665921,0.0800012433,0.0020266070,0.0002859629,0.0048054209,0.0001678478,0.0004662439,0.2985826184,0.0600460027,0.2385366157,0.0000000000,0.7918266968257102,13.57,2.65745110615445
0.0267009819,0.0181755144,0.8765318505,0.8765318505,0.0023558383,-0.0002000240,0.1208767274,0.0303236388,0.0000000000,0.0090988696,0.8791232726,0.0094544679,0.0137127566,0.0331017500,0.0654434088,0.0557622470,0.0000000000,0.4865339396,0.4728211830,0.0000000000,0.3557671365,0.0387824317,0.0192378641,0.0247540816,0.1440039471,0.1289888120,0.0018046610,0.0019913501,0.0071297445,0.0001911340,0.0014446178,0.4080534109,0.0985451588,0.3095082521,0.0000000000,0.7247411638700465,6.01,2.974794159245614
0.0041455663,0.0513237362,0.8401193273,0.8401193273,0.0017882835,0.0000000000,0.1569300050,0.0507872512,0.0000000000,0.0082342326,0.8430699950,0.0115100428,0.0026905538,0.0462758996,0.0339773863,0.0784081025,0.0000000000,0.3679962283,0.3653056745,0.0023003829,0.2412638287,0.0719296392,0.0036578526,0.0000000000,0.0284093218,0.1372670151,0.0016582265,0.0008209847,0.0052022792,0.0001544427,0.0000000000,0.4828609284,0.0394804224,0.4433805061,0.0000000000,0.6643274092045168,4.2,2.786244455180289
0.0252611410,0.0465978134,0.8152306361,0.8152306361,0.0040085044,0.0001260536,0.1604578267,0.0000336143,0.0053782868,0.0123280419,0.8395421733,0.2551324823,0.0043026295,0.0124288848,0.0978091885,0.0242779230,0.0000000000,0.6216039060,0.6173012765,0.0002437036,0.2436447978,0.1350286142,0.0244712052,0.0001428607,0.0185382825,0.0654638352,0.0036051329,0.0007899359,0.0053698833,0.0001596679,0.0000000000,0.2897468003,0.0820188744,0.2070976579,0.0000000000,1.4291365633263238,9,3.5420235151005586
0.0210394051,0.0582178003,0.8259845231,0.8259845231,0.0047820125,0.0000785323,0.0959302150,0.0000000000,0.0152074763,0.0123670237,0.9040697850,0.0240151749,0.0089973843,0.0009593021,0.0807916055,0.0021034572,0.0000000000,0.8179633556,0.8089659714,0.0115418305,0.6974682397,0.0459498481,0.1015797073,0.0541135819,0.3367029727,0.1591221298,0.0025371971,0.0011042848,0.0059442904,0.0001582728,0.0000000000,0.0828853972,0.0080078774,0.0671632324,0.0000000000,1.0247076533462804,10.7,3.268389408450411
0.0051549344,0.0648185272,0.8848158543,0.8848158543,0.0033411612,0.0000477309,0.0869561067,0.0000000000,0.0000000000,0.0107489929,0.9130438933,0.4877331653,0.0071214464,0.0041144014,0.0180040858,0.0059377208,0.0000000000,0.6489394200,0.6418179735,0.0017183115,0.1352788438,0.0998434427,0.0000000000,0.0000000000,0.0059281746,0.0295072265,0.0025392825,0.0008305172,0.0049258262,0.0001145541,0.0000000000,0.2511694064,0.0057563434,0.2114859576,0.0000000000,1.034194514103536,11.78,3.2274331820474034
0.0099863168,0.0112326659,0.8622074572,0.8622074572,0.0045329850,0.0001663277,0.0872311312,0.0588245730,0.0300676178,0.0104586875,0.9127688688,0.1581732337,0.0076665994,0.0144505530,0.0928219606,0.0189214423,0.0000000000,0.6929834094,0.6853168100,0.0010955453,0.4218869548,0.1887243107,0.0240443363,0.0008005908,0.0848182703,0.1234994467,0.0013749759,0.0006852702,0.0050319682,0.0001286268,0.0007917200,0.1832887205,0.0031824039,0.1797137832,0.0000000000,0.5625955618469468,6.31,2.6232018868989617
0.0147625413,0.0348580100,0.8318294062,0.8318294062,0.0056267063,-0.0001690320,0.0809351273,0.0000000000,0.0144619014,0.0109378031,0.9190648727,0.0980223259,0.0073469653,0.0016940621,0.0783828069,0.0030538027,0.0000000000,0.6662392008,0.6588922356,0.0204304140,0.4662032737,0.1169202250,0.0239183357,0.0426715285,0.1684949356,0.1141982489,0.0012287564,0.0007235317,0.0047434987,0.0001122722,0.0000000000,0.2410133934,0.1838007494,0.0472260357,0.0000000000,0.4891932067949433,6.06,2.292201132236989
0.0085938913,0.0502487177,0.9285134061,0.9285134061,0.0026981489,0.0000200926,0.0662854814,0.0000000000,0.0000000000,0.0098051879,0.9337145186,0.0147766708,0.0073969465,0.0595515906,0.1042403993,0.0795724295,0.0000000000,0.4915080069,0.4841110604,0.0335288056,0.2577650716,0.0328226943,0.0118976885,0.0189559312,0.0386466774,0.1554420802,0.0025517600,0.0026120378,0.0072907428,0.0002095371,0.0000000000,0.4392069739,0.2271984890,0.1490899488,0.0000000000,1.0120616344396947,15.45,2.919566015237517
0.0089697451,0.0781727114,0.7366836480,0.7366836480,0.0048295632,0.0000000000,0.0530667726,0.0000000000,0.0083933134,0.0112793669,0.9469332274,0.1062348102,0.0072793980,0.0167048358,0.0205723811,0.0276025114,0.0000000000,0.5789477784,0.5716683804,0.0069132860,0.4174689973,0.1882283293,0.0011918116,0.0011217050,0.0460210631,0.1809060884,0.0027808936,0.0019045616,0.0055462080,0.0001869508,0.0000000000,0.3091543591,0.0126892877,0.2964650714,0.0000000000,1.0984847756394847,22.94,2.683546867878665
0.0246242563,0.0926512990,0.8716215214,0.8716215214,0.0019930860,0.0000445106,0.1162419201,0.0000000000,0.0023293884,0.0103956993,0.8837580799,0.0080613653,0.0085856013,0.0047082330,0.0858164482,0.0161474587,0.0000000000,0.5707050975,0.5621194961,0.0000000000,0.4606699341,0.0110040109,0.0465778763,0.0025568870,0.2043580829,0.1961730770,0.0029179175,0.0008902121,0.0063303973,0.0001730968,0.0000000000,0.2980578539,0.1880672011,0.1099906528,0.0000000000,1.193067067051886,9.89,3.675907821040191
0.0300278724,0.0958273975,0.8881263549,0.8881263549,0.0060204398,0.0000867142,0.0928708579,0.0010323113,0.0028904718,0.0163270362,0.9071291421,0.1704139568,0.0072261794,0.0052854341,0.0435181171,0.0263198101,0.0000000000,0.7792464127,0.7720202333,0.0000000000,0.5389945287,0.1239434293,0.0387158047,0.0262991638,0.1679942191,0.1820419118,0.0026674925,0.0014452359,0.0089976257,0.0002229793,0.0002601425,0.0484938577,0.0452441416,0.0032497161,0.0000000000,1.0621549743298848,11.62,4.5232550764296
0.0114984906,0.0476824023,0.9006011060,0.9006011060,0.0039646282,0.0001602949,0.0870668697,0.0000000000,0.0000000000,0.0135556090,0.9129331303,0.0000000000,0.0081964147,0.0005503460,0.0928107718,0.0063957682,0.0000000000,0.7931393765,0.7849429617,0.0000000000,0.6939328364,0.0104191713,0.2115305495,0.0136571291,0.1722850044,0.2860409821,0.0026876119,0.0008549064,0.0069728300,0.0001923539,0.0000000000,0.1092196308,0.0121610430,0.0061713553,0.0000000000,1.090328751459778,12.5,4.194660279254543
0.0129758978,0.2493093627,0.8994641320,0.8994641320,0.0036421904,0.0000000000,0.0938220652,0.0000000000,0.0000000000,0.0162329480,0.9061779348,0.1217899036,0.0075696700,0.0164374052,0.0472438699,0.0517989853,0.0000000000,0.5290067661,0.5214370961,0.0000000000,0.3079552857,0.1492584862,0.0082448541,0.0000000000,0.0230941501,0.1273577953,0.0066044420,0.0013218394,0.0073081550,0.0002377409,0.0009509636,0.2000256760,0.0156243314,0.1844013447,0.0000000000,2.5967956028342276,27.01,5.25477628008275
0.0183694071,0.0971467593,0.8265510723,0.8265510723,0.0039369377,0.0000781845,0.0912096830,0.0133042368,0.0026840058,0.0112130479,0.9087903170,0.0000000000,0.0081440575,0.0037013945,0.0218402066,0.0053511871,0.0000000000,0.7753075423,0.7671634849,0.0019773760,0.7461041339,0.0063091951,0.0412537237,0.0770157260,0.4415902141,0.1799352751,0.0019536237,0.0016814623,0.0064942648,0.0001573587,0.0000000000,0.0632601962,0.0169858377,0.0435962907,0.0000000000,0.8080712977598433,8.62,3.254294306257556
0.0110671864,0.1673861828,0.8574309573,0.8574309573,0.0034228411,0.0000000000,0.0634890777,0.0000000000,0.0007955793,0.0104535419,0.9365109223,0.0239444698,0.0074901632,0.0092910093,0.0709329863,0.0132319021,0.0000000000,0.4657099158,0.4582197526,0.0000863419,0.3573785354,0.0382433116,0.0170371147,0.0007524083,0.1906275825,0.1107181182,0.0010422705,0.0008356666,0.0067470058,0.0002004366,0.0000000000,0.3184383210,0.1175267968,0.2009115242,0.0000000000,0.4132067225555247,6.52,2.963781421120192
0.0166216061,0.0628392104,0.7890121723,0.7890121723,0.0058617751,0.0004553558,0.1074211764,0.0000304054,0.0327361528,0.0131869604,0.8925788236,0.0022063854,0.0097813541,0.0009366463,0.1662742845,0.0046121959,0.0000003933,0.6841136259,0.6743322719,0.0023212385,0.4903665228,0.0090671698,0.0799888430,0.0196970588,0.1831483026,0.1984651486,0.0024212098,0.0017445303,0.0054497816,0.0001101754,0.0001026000,0.1723790747,0.0027868399,0.1549597473,0.0006109013,0.9623029888633715,9.03,3.244451779972791
0.0435849020,0.1304432462,0.8577212824,0.8577212824,0.0015572989,0.0000000000,0.1284966226,0.0000000000,0.0000000000,0.0095773880,0.8715033774,0.0002919935,0.0167409628,0.0082147515,0.1466780869,0.0308345175,0.0000000000,0.4347783769,0.4180374141,0.0000000000,0.2473185260,0.0413073524,0.0386404781,0.0000000000,0.0813104670,0.0860602285,0.0007786494,0.0011874404,0.0084288801,0.0002725273,0.0000000000,0.3292519126,0.0892721574,0.2008526211,0.0000000000,0.3069986089125534,2.38,3.7347595521914516
0.0211594344,0.0065688262,0.8245219897,0.8245219897,0.0062757930,0.0009279383,0.1034813965,0.1060739257,0.0000000000,0.0160639138,0.8965186035,0.1203308019,0.0109928125,0.0057222860,0.0850162389,0.0138010468,0.0000000000,0.8499466842,0.8389538717,0.0000000000,0.6338591650,0.1433705323,0.0759851204,0.0287701562,0.2200841656,0.1656491905,0.0027064866,0.0020390222,0.0070327953,0.0001465166,0.0000000000,0.0052786664,0.0043995670,0.0007570023,0.0000000000,1.1226612981509854,10.6,4.306206174168582
0.0296421265,0.0346521189,0.8870642864,0.8870642864,0.0036500810,0.0001773797,0.0652402707,0.0000000000,0.0000000000,0.0114942076,0.9347597293,0.0727454049,0.0124796506,0.0066891873,0.0318810531,0.0202212911,0.0000000000,0.6641058287,0.6516261781,0.0017067873,0.5368102391,0.0702817973,0.0829427694,0.0000000000,0.1165818529,0.2670038196,0.0024202481,0.0007410532,0.0059875519,0.0001497873,0.0000000000,0.2653127993,0.0988320529,0.1557157667,0.0000000000,0.9654847079172891,14.75,3.330641483223358
0.0087762358,0.0220287569,0.8236984578,0.8236984578,0.0034730827,0.0000571897,0.0658265341,0.0172546085,0.0019766189,0.0107266428,0.9341734659,0.0039067713,0.0054175325,0.0036827783,0.0827237070,0.0063778428,0.0000000000,0.6006264655,0.5952089330,0.0000000000,0.5057833082,0.0518233982,0.0414458509,0.0070319500,0.1447149570,0.2607671521,0.0023543092,0.0009722249,0.0052900471,0.0001477401,0.0000000000,0.3157061975,0.0808531273,0.2348530701,0.0000000000,0.9380116029092125,14.2,3.0904867148539945
0.0127352271,0.0342502697,0.9230852211,0.9230852211,0.0053577850,0.0000000000,0.0410583723,0.0342862280,0.0000000000,0.0117164090,0.9589416277,0.0734208318,0.0086419753,0.0170741939,0.0901953734,0.0277897639,0.0000000000,0.5510248112,0.5423828359,0.0201366415,0.3378880499,0.0765012585,0.0154800431,0.0010248112,0.0848495745,0.1600323625,0.0015641855,0.0014443246,0.0062387630,0.0001438332,0.0000000000,0.3509169364,0.1123696512,0.2385472851,0.0000000000,0.6309014820746023,14.92,2.7905906333733332
0.0182529942,0.0294595591,0.8983660806,0.8983660806,0.0043290359,0.0000506296,0.0769311154,0.0000000000,0.0089582042,0.0105018004,0.9230688846,0.0000000000,0.0076495295,0.0478433803,0.0621225561,0.0529784399,0.0000000000,0.6876200429,0.6799705133,0.0457882223,0.5141208063,0.0003750643,0.0366765091,0.0114147539,0.2074858946,0.2581685845,0.0022921046,0.0017238376,0.0052241678,0.0001166507,0.0000891081,0.2264221863,0.1069415248,0.1194806615,0.0000850578,0.9105538525466725,11.98,2.651393318932475
0.0003666163,0.2288332974,0.8085184386,0.8085184386,0.0035583351,0.0000000000,0.1849687298,0.0431313349,0.0000000000,0.0086478327,0.8150312702,0.0627129610,0.0048954065,0.0083890446,0.0285098124,0.0138667242,0.0000000000,0.1639853353,0.1590899288,0.0003450507,0.0583782618,0.0312270865,0.0000000000,0.0000000000,0.0265473366,0.0006038387,0.0021134354,0.0025016174,0.0054776795,0.0001940910,0.0000000000,0.5524045719,0.1114513694,0.4409532025,0.0000000000,0.8245514398098484,4.6,2.296948756630493
