Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
11.223740793316347,0.22134381219608418,22.134381219608414,0.34609423326328875,8.618063681935197,0.26586102719033233,26.586102719033235,0.25671140939597314,0.8948545861297527,0.3089166666666667,0.7812499999999996,0.17495013297872342,8.32779255319149,8.03,1.974099722258276
8.037946007988568,0.2892381104358657,28.923811043586575,0.33427703119251256,6.515144725982737,0.08836858006042296,8.836858006042297,0.2558724832214765,0.7829977628635317,0.3340625,1.7578124999999993,0.11269946808510638,1.4110520094562635,8.03,1.5454985447919645
12.434954194134717,0.27552449722292405,27.55244972229241,0.4431025683868353,21.277103190106818,0.05740181268882175,5.740181268882175,0.27181208053691275,2.9082774049216997,0.30894791666666666,1.9518229166666672,0.2366190159574468,15.179890661938533,8.03,2.022223049482849
23.086235043644056,0.3191132860809319,31.911328608093193,0.6342049783295018,47.410670136906425,0.08383685800604229,8.38368580060423,0.3271812080536913,10.290827740492169,0.4314479166666667,12.430989583333334,0.3528091755319149,28.08990839243498,21.421,2.1620767196814024
28.56857495894073,0.7189579205397235,71.89579205397234,0.5119887898349903,30.84806521622957,0.24773413897280966,24.773413897280967,0.3053691275167785,7.38255033557047,0.38200000000000006,6.150000000000006,0.3732546542553192,30.361628250591018,8.03,1.3772382561660794
29.225292099823264,0.7280504616639405,72.80504616639405,0.5240303130445233,32.53678156315301,0.22507552870090636,22.507552870090635,0.30453020134228187,7.270693512304249,0.40199999999999997,9.749999999999998,0.37433510638297873,30.481678486997637,8.03,1.368615076760581
9.512077380763676,0.24065257959990605,24.065257959990603,0.3911343917952534,15.307880971954303,0.01283987915407855,1.283987915407855,0.2802013422818792,4.026845637583895,0.3487604166666667,1.5950520833333328,0.1971409574468085,10.793439716312056,27.227,19.995443250824795
10.246803363324455,0.2567642743476199,25.67642743476199,0.39308230769885016,15.261078322847055,0.021148036253776436,2.1148036253776437,0.28859060402684567,5.145413870246088,0.3329166666666667,0.7812499999999996,0.21251662234042554,12.501846926713947,27.227,19.7134709493991
31.919053815912523,0.759399504426034,75.93995044260342,0.5983336669577649,42.0902142313775,0.21450151057401812,21.45015105740181,0.3338926174496644,11.185682326621922,0.40196875,9.046093750000004,0.38622007978723405,31.80223108747045,9.242,6.007578688357264
30.04985134020671,0.7316475839660989,73.1647583966099,0.5839534871023703,39.78753882674737,0.17069486404833836,17.069486404833835,0.32802013422818793,10.402684563758392,0.40063541666666663,8.912760416666671,0.378656914893617,30.961879432624112,10.159,5.957040134565551
